URL,name,title,owner_org,public_site,Owner ,notes,location,region,latitude,longitude,site_type,status,,,,ckan_version,extensions,contact_email,tag_string,language,num_datasets,num_organizations,num_groups,is_featured,topic_id
https://data.imr.gov.ua,dataimrgovua,?????? ????????? ????? ?????????? ??????? ????,,open,Local government,,,UA,dataset,,Open data portal,active,active,TRUE,,,,,"government,has_api",UK,,,,,
https://data.mariupolrada.gov.ua,datamariupolradagovua,?????? ????????? ????? ?????????,,open,Local government,,,UA,dataset,,Open data portal,active,active,TRUE,,,,,"government,has_api",UK,,,,,
https://opendata.city-adm.lviv.ua,opendatacityadmlvivua,?????? ????????? ????? ??????,,open,Local government,,,UA,dataset,,Open data portal,active,active,TRUE,,,,,"government,has_api",UK,,,,,
https://opendata.slavrada.gov.ua,opendataslavradagovua,?????? ????????? ????? ????'??????,,open,Local government,,,UA,dataset,,Open data portal,active,active,TRUE,,,,,"government,has_api",UK,,,,,
http://catalog.data.ug,catalogdataug,Open Data in Uganda,African Centre for Media Excellence,open,Civil society,,,UG,dataset,,Open data portal,deprecated,active,TRUE,,,,,has_api,EN,,,,,
https://data.doi.gov,datadoigov,data.doi.gov,US Department of the Interior,open,Central government,,,US,dataset,,Open data portal,active,active,TRUE,,,,,"government,has_api",EN,,,,,
https://data.noaa.gov,datanoaagov,NOAA Data Catalog,NOAA,open,Central government,,,US,dataset,,Open data portal,active,active,TRUE,,,,,"government,has_api",EN,,,,,
https://opendata.eol.org,opendataeolorg,OpenData.eol.org,National Museum of Natural History Smithsonian Institution,open,Academy,,,US,dataset,,Open data portal,active,active,TRUE,,,,,has_api,EN,,,,,
https://data.diversitydatakids.org,datadiversitydatakidsorg,Diversity data for kids data portal,"Institute for Child, Youth and Family Policy at Brandeis University",open,Civil society,,,US,dataset,,Open data portal,active,active,TRUE,,,,https://www.diversitydatakids.org,has_api,EN,,,,,
https://www.civicdata.io,wwwcivicdataio,CivicData.com,,open,Business,,,US,dataset,,Open data portal,active,active,TRUE,,,,,has_api,EN,,,,,
http://cybercommons-data.hpc.okstate.edu,cybercommonsdatahpcokstateedu,Cybercommons Data Repository,University of Oklahoma,open,Academy,,,US,dataset,,Open data portal,active,active,TRUE,,,,https://www.okstate.edu,has_api,EN,,,,,
https://arcticatlas.geobotany.org/catalog,arcticatlasgeobotanyorg,Alaska Arctic Geoecological Atlas,University of Alaska,open,Academy,,,US,dataset,,Open data portal,active,active,TRUE,,,,,has_api,EN,,,,,
https://data.disl.edu,datadisledu,MESC Data Management Center,The Alabama Marine Environmental Sciences Consortium (MESC),open,Regional government,,,US,dataset,,Open data portal,active,active,TRUE,,,,https://www.disl.edu,"government,has_api",EN,,,,,
https://data.sanjoseca.gov/home,datasanjosecagov,"San Jose, Ca Open Data",City of San Jose,open,Local government,,,US,dataset,,Open data portal,active,active,TRUE,,,,,government,EN,,,,,
https://data.smgov.net,datasmgovnet,The Data Portal for the City of Santa Monica,City of Santa Monica,open,Local government,,,US,dataset,,Open data portal,active,active,TRUE,,,,,government,EN,,,,,
https://data.hawaii.gov,datahawaiigov,Hawaii Open Data,Sate of Hawaii,open,Regional government,,,US,dataset,,Open data portal,active,active,TRUE,,,,,government,EN,,,,,
https://data.illinois.gov,dataillinoisgov,Illinois Open Data,State of Illinois,open,Regional government,,,US,dataset,,Open data portal,deprecated,active,TRUE,,,,,government,EN,,,,,
https://opendata.worcesterma.gov,opendataworcestermagov,Informing Worcester,,open,Local government,,,US,dataset,,Open data portal,deprecated,active,TRUE,,,,,"government,has_api",EN,,,,,
https://gisdata.mn.gov,gisdatamngov,Minnesota Geospatial Commons,State of Minnesota,open,Regional government,,,US,dataset,,Open data portal,active,active,TRUE,,,,,"government,has_api",EN,,,,,
https://data.missouriepscor.org,datamissouriepscororg,Missouri EPSCoR Data Portal,EPSCoR,open,Civil society,,,US,dataset,,Open data portal,active,active,TRUE,,,,,has_api,EN,,,,,
https://bernco.civicdashboards.com,berncocivicdashboardscom,Bernalillo County Open Data Sandbox,Bernalillo County,open,Local government,,,US,dataset,,Open data portal,active,active,TRUE,,,,,has_api,EN,,,,,
https://indicadores.pr,indicadorespr,El Sistema de Indicadores de Puerto Ric,Instituto de Estadísticas de Puerto Rico,open,Regional government,,,US,dataset,,Open data portal,active,active,TRUE,,,,https://estadisticas.pr,"government,has_api",ES,,,,,
https://data.treasury.ri.gov,datatreasuryrigov,Office of the General Treasurer Data Portal,,open,Regional government,,,US,dataset,,Open data portal,active,active,TRUE,,,,,"government,has_api",EN,,,,,
https://data.tn.gov,datatngov,TN Open Data Portal,,open,Regional government,,,US,dataset,,Open data portal,uncertain,active,TRUE,,,,,"government,has_api",EN,,,,,
https://data.haugiang.gov.vn,datahaugianggovvn,Hau Giang Province open data portal,Hau Giang Province,open,Regional government,,,VI,dataset,,Open data portal,active,active,TRUE,,,,http://www.vinhlong.gov.vn,"government,has_api",VN,,,,,
https://data.longan.gov.vn,datalongangovvn,Long An Province open data portal,Long An Province,open,Regional government,,,VI,dataset,,Open data portal,uncertain,active,,,,,https://www.longan.gov.vn,government,VN,,,,,
https://data.ninhbinh.gov.vn,dataninhbinhgovvn,Ninh Binh province open data portal,Ninh Binh province,open,Regional government,,,VI,dataset,,Open data portal,active,active,TRUE,,,,http://www.ninhbinh.gov.vn,"government,has_api",VN,,,,,
http://data.vodic.vn,datavodicvn,Vietnam Open Data Portal Marine and island environment and resources,Vietnam national sea and island data information center,open,Central government,,,VI,dataset,,Open data portal,active,active,TRUE,,,,http://www.vodic.vn,"government,has_api",VN,,,,,
https://open.data.gov.vn,opendatagovvn,Vietnam open data portal,Vietnam ministry of information and communication,open,Central government,,,VI,dataset,,Open data portal,active,active,TRUE,,,,https://english.mic.gov.vn,"government,has_api",VN,,,,,
https://opendata.monre.gov.vn,opendatamonregovvn,Open data gate of the Environmental resources industry (Vietnam),Ministry of natural resources and environment of Vietnam,open,Central government,,,VI,dataset,,Open data portal,active,active,TRUE,,,,http://www.monre.gov.vn,"government,has_api",VN,,,,,
https://opendata.ptit.edu.vn,opendataptiteduvn,PTIT Opendata Centre,Academy of Posts and Telecommunications,open,Academy,,,VI,dataset,,Open data portal,uncertain,active,,,,,https://www.ptit.edu.vn,government,VN,,,,,
https://opendata.vinhlong.gov.vn,opendatavinhlonggovvn,Vinh Long open data portal,Vinh Long Provincial People's Committee,open,Regional government,,,VI,dataset,,Open data portal,active,active,TRUE,,,,http://www.vinhlong.gov.vn,"government,has_api",VN,,,,,
https://data.apps.fao.org,dataappsfaoorg,data.apps.fao.org,,open,International,,,World,dataset,,Open data portal,deprecated,active,TRUE,,,,,has_api,EN,,,,,
https://data.iita.org,dataiitaorg,IITA Data,The International Institute of Tropical Agriculture (IITA),open,Academy,,,World,dataset,,Open data portal,active,active,TRUE,,,,https://www.iita.org,"government,has_api",EN,,,,,
https://data.ocean.gov.za,dataoceangovza,Marine Information Management System,Southern African Data Centre for Oceanography (SADCO).,open,Central government,,,ZA,dataset,,Open data portal,active,active,TRUE,,,,http://sadco.ocean.gov.za,"government,has_api",EN,,,,,
https://data.openup.org.za,dataopenuporgza,OpenUp Data portal,OpenUp Non-profit org.,open,Civil society,,,ZA,dataset,,Open data portal,active,active,TRUE,,,,https://www.openup.org.za,"government,has_api",EN,,,,,
https://data.vulekamali.gov.za,datavulekamaligovza,vulekamali Datastore,National Treasury Republic of South Africa,open,Central government,,,ZA,dataset,,Open data portal,active,active,TRUE,,,,https://www.treasury.gov.za,"government,has_api",EN,,,,,
https://ocims.csir.co.za,ocimscsircoza,The GMES and Africa Marine and Coastal Operations (MarCOSouth) project,The Council for Scientific and Industrial Research (South Africa),open,Academy,,,ZA,dataset,,Open data portal,active,active,TRUE,,,,https://www.csir.co.za/,"government,has_api",EN,,,,,
